"03","12396969","0000080042668206","江门市天浩皮具实业有限公司","OA","","4A","20161229","20161229","20161229","USD",+000000000000150000.00,+000000000000150000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169920183348","20161229","20170430","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12445422","0000080041963555","江门市南洋船舶工程有限公司","IP","","4A","20170109","20170109","20170109","USD",+000000000000090000.00,+000000000000090000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910142264","20170109","20170704","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12464468","0000080069028950","江门市昱森贸易有限公司","OA","","4A","20161207","20161207","20161207","USD",+000000000000025000.00,+000000000000025000.00,"","1","08100","08108","国际业务部                            ","0033859","罗嘉琳                                  ","","","19020169919397285","20161207","20170426","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12477975","0000080041963555","江门市南洋船舶工程有限公司","IP","","4A","20170109","20170109","20170109","USD",+000000000000013700.00,+000000000000013700.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910142253","20170109","20170704","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12646376","0000080053795178","江门市振业水产有限公司","EP","","4A","20170110","20170110","20170110","USD",+000000000000059000.00,+000000000000059000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910173348","20170110","20170313","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12678535","0000080053795178","江门市振业水产有限公司","EP","","4A","20170110","20170110","20170110","USD",+000000000000043000.00,+000000000000043000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910173359","20170110","20170314","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12709075","0000080053795178","江门市振业水产有限公司","EP","","4A","20170110","20170110","20170110","USD",+000000000000072000.00,+000000000000072000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910173371","20170110","20170303","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12760736","0000080053795178","江门市振业水产有限公司","EP","","4A","20170112","20170112","20170112","USD",+000000000000050000.00,+000000000000050000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910253269","20170112","20170320","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12783770","0000080053795178","江门市振业水产有限公司","EP","","4A","20170112","20170112","20170112","USD",+000000000000059000.00,+000000000000059000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910253190","20170112","20170315","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12939631","0000080063306340","鹤山市宏塑胶粘制品实业有限公司","OA","","4A","20161221","20161221","20161221","USD",+000000000000260000.00,+000000000000260000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919843210","20161221","20170424","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","12996247","0000080067946480","江门市志杰进出口有限公司","EP","","4A","20161219","20161219","20161219","USD",+000000000000105000.00,+000000000000105000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919754578","20161219","20170511","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13193792","0000080053795178","江门市振业水产有限公司","EP","","4A","20161206","20161206","20161206","USD",+000000000000050000.00,+000000000000050000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919352313","20161206","20170125","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13279279","0000080063306340","鹤山市宏塑胶粘制品实业有限公司","OA","","4A","20161223","20161223","20161223","USD",+000000000000148000.00,+000000000000148000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919968091","20161223","20170523","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13396690","0000080069028950","江门市昱森贸易有限公司","OA","","4A","20161221","20161221","20161221","USD",+000000000000111000.00,+000000000000111000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919865336","20161221","20170508","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13406282","0000080063306340","鹤山市宏塑胶粘制品实业有限公司","OA","","4A","20170112","20170112","20170112","USD",+000000000000093000.00,+000000000000093000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910256113","20170112","20170612","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13601748","0000080065310802","江门全合精密电子有限公司","OA","","4A","20170123","20170123","20170123","USD",+000000000000024000.00,+000000000000024000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910669368","20170123","20170626","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13668539","0000080053795178","江门市振业水产有限公司","EP","","4A","20161221","20161221","20161221","USD",+000000000000117000.00,+000000000000117000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919866373","20161221","20170225","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","13740076","0000080053795178","江门市振业水产有限公司","EP","","4A","20161215","20161215","20161215","USD",+000000000000235000.00,+000000000000235000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919663634","20161215","20170222","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","14173508","0000080053795178","江门市振业水产有限公司","EP","","2B","20170111","20170111","20170111","USD",+000000000000021000.00,+000000000000021000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169920178190","20161229","20170224","20170111",+0000000000000021000.00,+000000000000021000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","14212238","0000080053795178","江门市振业水产有限公司","EP","","2B","20170111","20170111","20170111","USD",+000000000000020000.00,+000000000000020000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910022661","20170104","20170223","20170111",+0000000000000020000.00,+000000000000020000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","14512738","0000080053795178","江门市振业水产有限公司","EP","","4A","20161201","20161201","20161201","USD",+000000000000050000.00,+000000000000050000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919238361","20161201","20170223","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","14799266","0000080065310802","江门全合精密电子有限公司","OA","","4A","20161216","20161216","20161216","USD",+000000000000034000.00,+000000000000034000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919719248","20161216","20170517","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","14832559","0000080053795178","江门市振业水产有限公司","EP","","2B","20161212","20161212","20161212","USD",+000000000000045000.00,+000000000000045000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919259529","20161202","20170123","20161212",+0000000000000045000.00,+000000000000045000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15020981","0000080053795178","江门市振业水产有限公司","EP","","4A","20161213","20161213","20161213","USD",+000000000000049000.00,+000000000000049000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576127","20161213","20170125","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15050299","0000080053795178","江门市振业水产有限公司","EP","","4A","20161213","20161213","20161213","USD",+000000000000044000.00,+000000000000044000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576138","20161213","20170217","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15061265","0000080053795178","江门市振业水产有限公司","EP","","4A","20161213","20161213","20161213","USD",+000000000000046000.00,+000000000000046000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576105","20161213","20170206","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15080483","0000080053795178","江门市振业水产有限公司","EP","","4A","20161213","20161213","20161213","USD",+000000000000037000.00,+000000000000037000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576092","20161213","20170206","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15622600","0000080041932992","江门市长林贸易有限公司","EP","","4A","20161220","20161220","20161220","USD",+000000000000297824.00,+000000000000297824.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919819913","20161220","20170512","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15668080","0000080053795178","江门市振业水产有限公司","EP","","2B","20170120","20170120","20170120","USD",+000000000000049000.00,+000000000000049000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576127","20161213","20170125","20170120",+0000000000000049000.00,+000000000000049000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","15698145","0000080063306340","鹤山市宏塑胶粘制品实业有限公司","OA","","4A","20170119","20170119","20170119","USD",+000000000000205000.00,+000000000000205000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910539893","20170119","20170608","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","16212539","0000080042668206","江门市天浩皮具实业有限公司","OA","","4A","20170120","20170120","20170120","USD",+000000000000045000.00,+000000000000045000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910611737","20170120","20170512","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","16611648","0000080042668206","江门市天浩皮具实业有限公司","OA","","4A","20170120","20170120","20170120","USD",+000000000000016000.00,+000000000000016000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910611759","20170120","20170421","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","16637558","0000080053795178","江门市振业水产有限公司","EP","","4A","20170118","20170118","20170118","USD",+000000000000070000.00,+000000000000070000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910500139","20170118","20170310","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","16655107","0000080053795178","江门市振业水产有限公司","EP","","4A","20170118","20170118","20170118","USD",+000000000000050000.00,+000000000000050000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910500140","20170118","20170310","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","16667970","0000080053795178","江门市振业水产有限公司","EP","","4A","20170118","20170118","20170118","USD",+000000000000118000.00,+000000000000118000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910500117","20170118","20170322","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","17781645","0000080042668206","江门市天浩皮具实业有限公司","OA","","4A","20170124","20170124","20170124","USD",+000000000000060000.00,+000000000000060000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910716558","20170124","20170526","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","3049923","0000080063306340","鹤山市宏塑胶粘制品实业有限公司","EP","","4A","20161126","20161126","20161126","USD",+000000000000067000.00,+000000000000067000.00,"","1","08100","08108","国际业务部                            ","0033712","谢赛特                                  ","","","19020169919069388","20161126","20170306","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","4650366","0000080065310802","江门全合精密电子有限公司","EP","","4A","20161207","20161207","20161207","USD",+000000000000035000.00,+000000000000035000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919356929","20161207","20170414","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","5410464","0000080041933927","江门市浩银贸易有限公司","OA","","4A","20161228","20161228","20161228","USD",+000000000000110000.00,+000000000000110000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169920082373","20161228","20170522","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","5573624","0000080069028950","江门市昱森贸易有限公司","OA","","4A","20170122","20170122","20170122","USD",+000000000000050000.00,+000000000000050000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020179910616644","20170122","20170608","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","9382135","0000080053795178","江门市振业水产有限公司","EP","","2B","20161229","20161229","20161229","USD",+000000000000046000.00,+000000000000046000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576105","20161213","20170206","20161229",+0000000000000046000.00,+000000000000046000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","9449355","0000080053795178","江门市振业水产有限公司","EP","","2B","20161229","20161229","20161229","USD",+000000000000037000.00,+000000000000037000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919576092","20161213","20170206","20161229",+0000000000000037000.00,+000000000000037000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
"03","9729537","0000080053795178","江门市振业水产有限公司","EP","","4A","20161202","20161202","20161202","USD",+000000000000045000.00,+000000000000045000.00,"","1","08100","08108","国际业务部                            ","0060271","陈嘉乐                                  ","","","19020169919259529","20161202","20170123","",+0000000000000000000.00,+000000000000000000.00,+000000000000000000.00,"",+0.0,"",+0.0,"",+0.0,"",+0.0,"","","","20170124"
